gora_id,ime,cas,zahtevnost
113,Planina (Dolnja Planina) - Lovska koča na Planinski gori (mimo Sv. Duha),55,lahka neoznačena steza
113,Planina (Dolnja Planina) - Lovska koča na Planinski gori (preko Zavrtnikov),55,lahka neoznačena steza
113,Grčarevec - Lovska koča na Planinski gori (Jakobova pot),120,lahka označena pot
114,Strma Reber - Loška stena,90,lahka označena pot
114,Osilnica - Loška stena,230,lahka označena pot
114,Ravne - Loška stena,110,lahka označena pot
114,18. serpentina ceste na Strmo Reber - Loška stena,145,lahka označena pot
114,Bezgovica - Loška stena,160,lahka označena pot
115,Planina - Grmada (Planinska gora),60,lahka neoznačena steza
115,Planina (Dolnja Planina) - Grmada (Planinska gora) (preko Zavrtnikov),65,lahka neoznačena steza
115,Planina (Dolnja Planina) - Grmada (Planinska gora) (mimo Sv. Duha),65,lahka neoznačena steza
115,Grčarevec - Grmada (Planinska gora) (Jakobova pot),110,lahka označena pot
116,Lovska koča Budanje - Sončnica (Reber),70,lahka označena pot
116,Col - Sončnica (Reber),80,lahka označena pot
116,Jamce - Sončnica (Reber),105,lahka neoznačena steza
117,Drnulk - Vrh Skopice,80,lahka označena pot
117,Čepovan (Želinc) - Vrh Skopice,50,lahka neoznačena steza
118,Jurišče - Bele stene (vzhodna pot),60,lahka označena pot
118,Jurišče - Bele stene (zahodna pot),50,lahka označena pot
119,Stružnica - Kuželjska stena,45,lahka označena pot
120,Sveta Ana - Križna gora,20,lahka označena pot
120,Bločice - Križna gora,75,lahka označena pot
120,Križna jama - Križna gora,35,lahka označena pot
121,Izvir Hublja - Navrše,95,lahka označena pot
121,Predmeja - Navrše (Pot po Robu),135,lahka označena pot
121,Otlica - Navrše,40,lahka označena pot
122,Col - Podrta gora nad Ajdovščino,105,lahka označena pot
122,Lovska koča Budanje - Podrta gora nad Ajdovščino,95,lahka označena pot
122,Jamce - Podrta gora nad Ajdovščino,80,lahka neoznačena steza
123,Ledinsko Razpotje - Sveta Marija Magdalena (Gore) (vzhodna pot),60,lahka označena pot
123,Ledinsko Razpotje - Sveta Marija Magdalena (Gore) (zahodna pot),70,lahka označena pot
124,Topol - Belovka,15,lahka neoznačena steza
124,Studenec na Blokah - Belovka,15,lahka neoznačena steza
125,Predmeja - Otliški maj (Pot po Robu),105,lahka označena pot
125,Izvir Hublja - Otliški maj,85,lahka neoznačena steza
125,Otlica - Otliški maj,15,lahka označena pot
126,Župeno - Sveti Vid (Vidovska planota),70,lahka označena pot
126,Pikovnik - Sveti Vid (Vidovska planota),90,lahka označena pot
126,Občina - Sveti Vid (Vidovska planota),90,lahka označena pot
128,Predmeja (tuneli) - Bivak Črna peč (Srednječavenska pot),120,delno zahtevna označena pot
128,Vrtovin - Bivak Črna peč,110,lahka označena pot
129,Visoko - Kurešček,20,lahka označena pot
129,Zapotok - Kurešček,45,lahka označena pot
129,Želimlje - Kurešček,110,lahka označena pot
129,Pirman - Kurešček,105,lahka označena pot
129,Visoko (Mali Kurešček) - Kurešček,15,lahka označena pot
130,Dom na Goropekah - Koča na Vrhu Svetih Treh Kraljev (peš pot),90,lahka označena pot
130,Rovte - Koča na Vrhu Svetih Treh Kraljev (položna pot),80,lahka označena pot
130,Sopot - Koča na Vrhu Svetih Treh Kraljev (po cesti),75,lahka označena pot
130,Smrečje - Koča na Vrhu Svetih Treh Kraljev (po cesti),35,lahka označena pot
130,Račevsko jezero - Koča na Vrhu Svetih Treh Kraljev,35,lahka označena pot
130,Rovte - Koča na Vrhu Svetih Treh Kraljev (strma pot),75,lahka označena pot
130,Smrečje - Koča na Vrhu Svetih Treh Kraljev (pešpot),30,lahka označena pot
130,Žiri - Koča na Vrhu Svetih Treh Kraljev,140,lahka označena pot
130,Smrečje - Koča na Vrhu Svetih Treh Kraljev (mimo Jereba),35,lahka označena pot
131,Lohača - Polšakova koča na Zagori (po cesti),105,lahka neoznačena steza
131,Brunk - Polšakova koča na Zagori,60,lahka neoznačena steza
132,Pivka - Osojnica,60,lahka označena pot
132,Gradec - Osojnica,45,lahka neoznačena steza
133,Izvir Ljubljanice (Močilnik) - Ljubljanski vrh,120,lahka neoznačena steza
134,Jeršiče - Lovska koča Trešnja ravan (pot je trajno ZAPRTA!),110,lahka označena pot
135,Mrše - Sveti Socerb (Artviže),60,lahka označena pot
135,Sveti Mavricij - Sveti Socerb (Artviže),135,lahka označena pot
135,Rodik - Sveti Socerb (Artviže),80,lahka neoznačena steza
136,Begunje - Goli vrh (Cemarovnik),30,lahka označena pot
137,Hotedršica - Medvedje Brdo,75,lahka označena pot
137,Rovte - Medvedje Brdo (čez Kamnikov Grič),75,lahka označena pot
137,Rovte - Medvedje Brdo (po Trtovški grapi),70,lahka neoznačena steza
137,Zavratec - Medvedje Brdo,45,lahka označena pot
137,Ledinsko Razpotje - Medvedje Brdo (vzhodna pot),190,lahka označena pot
137,Ledinsko Razpotje - Medvedje Brdo (zahodna pot),195,lahka označena pot
138,Plave - Korada,150,lahka označena pot
138,Zamedveje - Korada,150,lahka označena pot
138,Kanal - Korada,180,lahka označena pot
139,Kambreško - Globočak,50,lahka označena pot
139,Srednje - Globočak,35,lahka označena pot
140,Borovnica - Mali Trebelnik,90,lahka označena pot
140,Bistra - Mali Trebelnik,105,lahka označena pot
141,Lozice - Eko koča Nanos (Lovska koča Vojkovo),80,lahka označena pot
141,Podnanos - Eko koča Nanos (Lovska koča Vojkovo) (Pod zatrepom),135,lahka označena pot
141,Hrašče - Eko koča Nanos (Lovska koča Vojkovo) (mimo korit),90,lahka označena pot
141,Hrašče - Eko koča Nanos (Lovska koča Vojkovo) (čez Brižnik),90,lahka označena pot
141,Gradišče pri Vipavi - Eko koča Nanos (Lovska koča Vojkovo),135,lahka označena pot
142,Dom v Iškem Vintgarju - Sveti Lenart (Krvava Peč),180,delno zahtevna označena pot
142,Kamen - Sveti Lenart (Krvava Peč),90,lahka označena pot
142,Predgozd - Sveti Lenart (Krvava Peč),60,lahka označena pot
142,Visoko (Mali Kurešček) - Sveti Lenart (Krvava Peč),135,lahka označena pot
142,Visoko (Mali Kurešček) - Sveti Lenart (Krvava Peč) (mimo Pavlinovega brezna),135,lahka neoznačena steza
143,Rodik - Ajdovščina,40,lahka neoznačena steza
144,Zazid - Lipnik,100,lahka označena pot
145,Plave - Zavetišče na Koradi,140,lahka označena pot
145,Zamedveje - Zavetišče na Koradi,140,lahka označena pot
146,Podgorje - Kojnik (strma pot),60,lahka označena pot
146,Zazid - Kojnik,80,lahka označena pot
146,Podgorje - Kojnik (mimo lovskega zavetišča),90,lahka neoznačena steza
147,Kuren - Ulovka,50,lahka označena pot
147,Zaplana (Prezid) - Ulovka,105,lahka označena pot
147,Zaplana (sv. Urh in sv. Martin) - Ulovka,50,lahka označena pot
148,Lanišče - Razgledišče pod Srnjakom nad Logatcem,30,lahka označena pot
148,Kalce - Razgledišče pod Srnjakom nad Logatcem,90,lahka označena pot
148,Grčarevec - Razgledišče pod Srnjakom nad Logatcem,120,lahka označena pot
149,Izvir Hublja - Otliško okno,80,lahka označena pot
149,Otlica - Otliško okno,25,lahka označena pot
149,Predmeja - Otliško okno (Pot po Robu),120,lahka označena pot
150,Zala - Slap Kotel,35,lahka označena pot
151,Črne njive - Ahac,40,lahka označena pot
151,Šembije - Ahac,120,lahka označena pot
151,Vrbovo - Ahac,60,lahka neoznačena steza
151,Jasen - Ahac,60,lahka neoznačena steza
151,Vrbiški dol - Ahac,60,lahka označena pot
151,Žvanov dol - Ahac,20,lahka neoznačena steza
152,Šembije - Gradišče (Čepan),80,lahka neoznačena steza
153,Rakitna (Rakiško jezero) - Rakitna (Gozdna in arheološka učna pot Rimski zid - Rakitna),60,lahka označena pot
153,Zabočevo - Rakitna,105,lahka označena pot
154,Planina - Sveta Marija na Planinski gori,40,lahka neoznačena steza
154,Lohača - Sveta Marija na Planinski gori (po cesti),80,lahka neoznačena steza
154,Planina (Dolnja Planina) - Sveta Marija na Planinski gori (mimo Sv. Duha),45,lahka neoznačena steza
154,Planina (Dolnja Planina) - Sveta Marija na Planinski gori (preko Zavrtnikov),45,lahka neoznačena steza
154,Grčarevec - Sveta Marija na Planinski gori (po Jakobovi poti in mimo lovske koče),130,lahka označena pot
154,Grčarevec - Sveta Marija na Planinski gori (Jakobova pot),120,lahka označena pot
155,Šembije - Vrh,45,lahka neoznačena steza
156,Rakitna - Trenk,75,lahka označena pot
157,Ortnek - Ortneški Stari grad,40,lahka označena pot
158,Jeršiče - Pečna reber,20,lahka označena pot
159,Visoko - Planinski dom na Kureščku,10,lahka označena pot
159,Želimlje - Planinski dom na Kureščku,100,lahka označena pot
159,Pirman - Planinski dom na Kureščku,105,lahka označena pot
160,Postaja (Most na Soči)  - Razgledna točka Široko,100,lahka označena pot
161,Gradišče pri Vipavi - Gradiška Tura (Furlanova pot),85,zelo zahtevna označena pot
161,Gradišče pri Vipavi - Gradiška Tura (Otmarjeva pot),100,zelo zahtevna označena pot
161,Gradišče pri Vipavi - Gradiška Tura (lažja varianta),85,zahtevna označena pot
161,Vipava - Gradiška Tura,120,lahka označena pot
161,Gradišče pri Vipavi - Gradiška Tura (čez Plaz),120,lahka označena pot
162,Sveti Vid (Vidovska planota) - Sveti Primož in Felicijan (Osredek),50,lahka označena pot
163,Pivka - Šilentabor,90,lahka označena pot
163,Narin - Šilentabor,60,lahka označena pot
163,Šembije - Šilentabor (po Brkinškem robu),125,lahka neoznačena steza
163,Podtabor - Šilentabor,110,lahka neoznačena steza
163,Zagorje - Šilentabor,35,lahka označena pot
163,Parje - Šilentabor,75,lahka neoznačena steza
164,Staro Volčje - Bloško jezero,15,lahka označena pot
164,Nova vas - Bloško jezero,25,lahka označena pot
164,Strmca - Bloško jezero,70,lahka označena pot
164,Zvratnice - Bloško jezero,20,lahka označena pot
165,Prelože pri Lokvi - Veliko Gradišče,45,lahka označena pot
165,Krvavi Potok - Veliko Gradišče,60,lahka označena pot
166,Žiri - Dom na Goropekah (po cesti),40,lahka označena pot
166,Žiri - Dom na Goropekah,50,lahka označena pot
167,Solarji - Planinski dom pod Ježo,65,lahka označena pot
168,Ortnek - Sveti Gregor na Slemenih,70,lahka označena pot
169,Hrpelje - Hrpeljska gora,90,lahka označena pot
169,Lovski dom pod Glavico - Hrpeljska gora,35,"lahka neoznačena steza, lahka označena pot"
169,Prešnica - Hrpeljska gora,80,"lahka neoznačena steza, lahka označena pot"
170,Gradišče pri Vipavi - Škavnica,75,lahka označena pot
171,Star maln - Koča na Planini nad Vrhniko,60,lahka označena pot
171,Vrhnika - Koča na Planini nad Vrhniko (čez Špico),60,lahka označena pot
171,Kuren - Koča na Planini nad Vrhniko,45,lahka označena pot
171,Vrhnika - Koča na Planini nad Vrhniko (mimo bukve),65,lahka označena pot
171,Zaplana (sv. Urh in sv. Martin) - Koča na Planini nad Vrhniko,45,lahka označena pot
171,Stara Vrhnika - Koča na Planini nad Vrhniko (mimo Kurna),75,lahka označena pot
171,Stara Vrhnika - Koča na Planini nad Vrhniko (čez Špico),75,lahka označena pot
171,Blatni dol - Koča na Planini nad Vrhniko,70,lahka označena pot
171,Zaplana (Prezid) - Koča na Planini nad Vrhniko,100,lahka označena pot
172,Lovska koča Plehanov laz - Koča na Kavcu,45,lahka označena pot
173,Borovnica - Planina nad Borovnico (Češnjeva pot),55,lahka neoznačena steza
174,Ročinj - Čičer (krožna pot),180,lahka označena pot
175,Logatec (Gorenja vas) - Šenčurjev vrh (skozi Žibrše),90,lahka neoznačena steza
175,Travnarjev gozd (Hotenjsko podolje) - Šenčurjev vrh,110,lahka označena pot
176,Hotedršica - Sveti Urh (Zavratec),120,lahka označena pot
176,Rovte - Sveti Urh (Zavratec) (čez Kamnikov Grič),90,lahka označena pot
176,Rovte - Sveti Urh (Zavratec) (po Trtovški grapi),100,lahka označena pot
177,Narin - Sveti Martin (Šilentabor),55,lahka označena pot
177,Šembije - Sveti Martin (Šilentabor) (po Brkinškem robu),120,lahka neoznačena steza
177,Podtabor - Sveti Martin (Šilentabor),105,lahka neoznačena steza
177,Zagorje - Sveti Martin (Šilentabor),30,lahka označena pot
178,Pivka - Primož,25,lahka označena pot
178,Parje - Primož,40,lahka neoznačena steza
179,Hrpelje - Planina Jegno,150,lahka označena pot
179,Povžane - Planina Jegno,75,lahka označena pot
179,Skadanščina - Planina Jegno,70,lahka označena pot
180,Grad Hošperk - Stari grad,40,lahka neoznačena steza
181,Prelože pri Lokvi - Obrovnik,70,"lahko brezpotje, lahka označena pot"
182,Morava - Mali Mošenik,20,lahka neoznačena steza
183,Lož - Grad Lož (Pusti grad),20,lahka označena pot
184,Žiri - Sveti Janez Krstnik (Goropeke),40,lahka označena pot
185,Skalnica - Sveta Gora (peš pot),55,lahka označena pot
185,Skalnica - Sveta Gora (pot po jarkih),60,delno zahtevna označena pot
185,Skalnica - Sveta Gora (po cesti),60,lahka označena pot
185,Pod Skalnico - Sveta Gora,80,"lahka neoznačena steza, lahka označena pot"
185,Grgar - Sveta Gora (pot Po sredi),75,lahka označena pot
185,Grgar - Sveta Gora (čez Frančiškov hrib),85,lahka označena pot
185,Grgar - Sveta Gora (po Ranjekah),90,lahka označena pot
185,Zagora - Sveta Gora,125,lahka označena pot
185,Grgar - Sveta Gora (čez Križce),90,lahka označena pot
185,Plave - Sveta Gora (čez Kuk in Vodice),185,lahka neoznačena steza
185,Plave - Sveta Gora (čez Prižnico in Vodice),195,lahka neoznačena steza
185,Plave - Sveta Gora (čez Paljevo in Vodice),175,lahka neoznačena steza
185,Grgar - Sveta Gora (po cesti),75,lahka neoznačena steza
185,Solkan - Sveta Gora (mimo Kramarce),100,lahka neoznačena steza
186,Kopališče Lajšt - Krekovše (mimo Brusovih in Putrihovih klavž),105,lahka neoznačena steza
187,Branček - Sv. Katarina nad Novokračinami,30,lahka označena pot
187,Rjavi bg - Sv. Katarina nad Novokračinami,40,lahka neoznačena steza
188,Travnarjev gozd (Hotenjsko podolje) - Sveta Barbara (Ravnik pri Hotedršici),35,lahka označena pot
189,Žiri - Goropeški grič (Pikrej),30,lahka označena pot
190,Šmihel - Skozno,60,lahka označena pot
190,Vitovlje (Križišče) - Skozno,120,lahka označena pot
191,Lokev - Kokoš,90,lahka označena pot
191,Mejni prehod Lipica - Kokoš (po cesti),60,lahka označena pot
191,Lipica (Škibini) - Kokoš,50,lahka označena pot
191,Krvavi Potok - Kokoš,90,lahka označena pot
191,Mejni prehod Lipica - Kokoš (strma pot),50,lahka označena pot
191,Lokev - Kokoš (mimo izvira Vroček),120,lahka označena pot
191,Pesek / Pese - Kokoš,40,lahka označena pot
191,Grozzana / Gročana - Kokoš,40,lahka označena pot
191,Prelože pri Lokvi - Kokoš,90,lahka označena pot
192,Želimlje - Sv. Marjeta na Golem (najkrajša pot),40,lahka neoznačena steza
193,Sveta Gora - Vodice,45,lahka označena pot
193,Pod Skalnico - Vodice,80,"lahka neoznačena steza, lahka označena pot"
193,Skalnica - Vodice (pot po jarkih),105,delno zahtevna označena pot
193,Grgar - Vodice (po Ranjekah),90,lahka označena pot
193,Grgar - Vodice (po trasi plinovoda),90,lahka neoznačena steza
193,Zagora - Vodice (čez Vodice),120,lahka označena pot
193,Zagora - Vodice (čez Preški vrh),125,lahka označena pot
193,Plave - Vodice (čez Kuk),140,lahka neoznačena steza
193,Plave - Vodice (čez Paljevo),130,lahka neoznačena steza
193,Plave - Vodice (čez Prižnico),150,lahka neoznačena steza
193,Grgar - Vodice (po cesti),75,lahka neoznačena steza
194,Zazid - Jampršnik,60,lahka označena pot
194,Podgorje - Jampršnik,60,lahka neoznačena steza
195,Kekec - Škabrijel,50,lahka označena pot
195,Vratca - Škabrijel,40,lahka označena pot
195,Prevala - Škabrijel (čez Veliki hrib),65,lahka označena pot
195,Prevala - Škabrijel,50,lahka označena pot
195,Prevala - Škabrijel (mimo madžarske piramide),60,lahka označena pot
195,Nova Gorica (Hotel Perla) - Škabrijel (direktna pot),120,lahka označena pot
196,Gora - Trstelj,50,lahka označena pot
196,Lipa - Trstelj,40,lahka označena pot
196,Črni hribi - Trstelj,120,lahka označena pot
196,Železna vrata - Trstelj,35,lahka označena pot
196,Renče - Trstelj,120,lahka označena pot
196,Lokvica - Trstelj,240,lahka označena pot
196,Pedrovo - Trstelj,120,lahka označena pot
196,Branik - Trstelj (po gozdni poti),180,lahka označena pot
196,Branik - Trstelj (po kolovozu),190,lahka označena pot
197,Zaplana (Jamnik) - Vranje pečine (Rajna peč),40,lahka označena pot
198,Lanišče - Rimska trdnjava (Lanišče),1,lahka označena pot
198,Kalce - Rimska trdnjava (Lanišče),60,lahka označena pot
198,Grčarevec - Rimska trdnjava (Lanišče) (mimo razgledišča),140,lahka označena pot
199,Skalnica - Frančiškov hrib (pot po jarkih),50,delno zahtevna označena pot
199,Sveta Gora - Frančiškov hrib,10,lahka označena pot
199,Grgar - Frančiškov hrib,75,lahka označena pot
200,Lokvica - Stol (Črni hribi),220,lahka označena pot
201,Cesta na Zaplano - Strmica,10,lahka neoznačena steza
202,Preserje - Lovska koča Plehanov laz,70,lahka neoznačena steza
203,Dom v Iškem Vintgarju - Partizanska bolnica Krvavice,60,lahka označena pot
204,Plave - Kuk nad Paljevim,95,lahka neoznačena steza
204,Plave  - Kuk nad Paljevim (čez Prižnico),125,lahka neoznačena steza
204,Plave - Kuk nad Paljevim (čez Paljevo),105,lahka neoznačena steza
205,Hrpelje - Lovski dom pod Glavico,45,lahka neoznačena steza
205,Prešnica - Lovski dom pod Glavico,45,lahka neoznačena steza
206,Gora - Stjenkova koča na Trstelju,45,lahka označena pot
206,Črni hribi - Stjenkova koča na Trstelju,125,lahka označena pot
206,Lipa - Stjenkova koča na Trstelju,35,lahka označena pot
206,Pedrovo - Stjenkova koča na Trstelju,115,lahka označena pot
206,Železna vrata - Stjenkova koča na Trstelju,30,lahka označena pot
206,Branik - Stjenkova koča na Trstelju (po gozdni poti),175,lahka označena pot
206,Lokvica - Stjenkova koča na Trstelju,245,lahka označena pot
206,Branik - Stjenkova koča na Trstelju (po kolovozu),185,lahka označena pot
207,Solkan - Sabotin (južna pot),90,lahka označena pot
207,Solkan - Sabotin (severna pot),120,delno zahtevna označena pot
207,Za koridorjem - Sabotin (direktna pot),60,lahka označena pot
207,Za koridorjem - Sabotin (po grebenu),75,lahka označena pot
207,Podsabotin - Sabotin,120,lahka označena pot
208,Vitovlje - Vitovski hrib (zahodna pot),40,lahka označena pot
208,Vitovlje - Vitovski hrib (mimo Vitovskega jezera),40,lahka označena pot
208,Vitovlje (Križišče) - Vitovski hrib (po cesti),30,lahka označena pot
208,Ozeljan - Vitovski hrib,115,lahka neoznačena steza
209,Povir - Stari tabor,70,lahka označena pot
209,Vilenica - Stari tabor,45,lahka označena pot
209,Lokev - Stari tabor,45,lahka označena pot
209,Povir - Stari tabor (težja pot),75,lahka označena pot
209,Vilenica - Stari tabor (mimo Tuple jame),50,lahka neoznačena steza
210,Grad Hošperk - Unška koliševka,30,lahka neoznačena steza
